1,0.284659,0.284659
2,0.265641,0.265641
3,0.245923,0.245923
4,0.226176,0.226176
5,0.207151,0.207151
6,0.189773,0.189773
7,0.174569,0.174569
8,0.161534,0.161534
9,0.150374,0.150374
10,0.14074,0.14074
11,0.132324,0.132324
12,0.124884,0.124884
13,0.118237,0.118237
14,0.112243,0.112243
15,0.106794,0.106794
16,0.101807,0.101807
17,0.0972146,0.0972146
18,0.0929664,0.0929664
19,0.0890198,0.0890198
20,0.0853405,0.0853405
21,0.0819002,0.0819002
22,0.0786752,0.0786752
23,0.0756452,0.0756452
24,0.072793,0.072793
25,0.0701035,0.0701035
26,0.0675637,0.0675637
27,0.0651621,0.0651621
28,0.0628884,0.0628884
29,0.0607334,0.0607334
30,0.0586888,0.0586888
31,0.0567473,0.0567473
32,0.0549019,0.0549019
33,0.0531466,0.0531466
34,0.0514755,0.0514755
35,0.0498837,0.0498837
36,0.0483661,0.0483661
37,0.0469184,0.0469184
38,0.0455365,0.0455365
39,0.0442165,0.0442165
40,0.042955,0.042955
41,0.0417486,0.0417486
42,0.0405943,0.0405943
43,0.0394891,0.0394891
44,0.0384306,0.0384306
45,0.037416,0.037416
46,0.0364431,0.0364431
47,0.0355098,0.0355098
48,0.0346138,0.0346138
49,0.0337534,0.0337534
50,0.0329268,0.0329268
51,0.0321321,0.0321321
52,0.0313678,0.0313678
53,0.0306324,0.0306324
54,0.0299246,0.0299246
55,0.0292429,0.0292429
56,0.0285861,0.0285861
57,0.027953,0.027953
58,0.0273425,0.0273425
59,0.0267536,0.0267536
60,0.0261852,0.0261852
61,0.0256365,0.0256365
62,0.0251064,0.0251064
63,0.0245943,0.0245943
64,0.0240993,0.0240993
65,0.0236205,0.0236205
66,0.0231574,0.0231574
67,0.0227093,0.0227093
68,0.0222755,0.0222755
69,0.0218553,0.0218553
70,0.0214483,0.0214483
71,0.0210539,0.0210539
72,0.0206715,0.0206715
73,0.0203007,0.0203007
74,0.019941,0.019941
75,0.019592,0.019592
76,0.0192532,0.0192532
77,0.0189242,0.0189242
78,0.0186046,0.0186046
79,0.0182941,0.0182941
80,0.0179924,0.0179924
81,0.017699,0.017699
82,0.0174138,0.0174138
83,0.0171363,0.0171363
84,0.0168663,0.0168663
85,0.0166035,0.0166035
86,0.0163477,0.0163477
87,0.0160985,0.0160985
88,0.0158559,0.0158559
89,0.0156194,0.0156194
90,0.015389,0.015389
91,0.0151644,0.0151644
92,0.0149454,0.0149454
93,0.0147319,0.0147319
94,0.0145235,0.0145235
95,0.0143202,0.0143202
96,0.0141218,0.0141218
97,0.0139282,0.0139282
98,0.0137391,0.0137391
99,0.0135544,0.0135544
100,0.013374,0.013374
101,0.0131977,0.0131977
102,0.0130255,0.0130255
103,0.0128571,0.0128571
104,0.0126925,0.0126925
105,0.0125316,0.0125316
106,0.0123742,0.0123742
107,0.0122202,0.0122202
108,0.0120695,0.0120695
109,0.0119221,0.0119221
110,0.0117778,0.0117778
111,0.0116365,0.0116365
112,0.0114982,0.0114982
113,0.0113628,0.0113628
114,0.0112301,0.0112301
115,0.0111001,0.0111001
116,0.0109728,0.0109728
117,0.010848,0.010848
118,0.0107257,0.0107257
119,0.0106058,0.0106058
120,0.0104882,0.0104882
121,0.010373,0.010373
122,0.0102599,0.0102599
123,0.010149,0.010149
124,0.0100402,0.0100402
125,0.00993348,0.00993348
126,0.00982872,0.00982872
127,0.0097259,0.0097259
128,0.00962498,0.00962498
129,0.00952589,0.00952589
130,0.0094286,0.0094286
131,0.00933305,0.00933305
132,0.00923921,0.00923921
133,0.00914703,0.00914703
134,0.00905648,0.00905648
135,0.0089675,0.0089675
136,0.00888006,0.00888006
137,0.00879413,0.00879413
138,0.00870966,0.00870966
139,0.00862663,0.00862663
140,0.008545,0.008545
141,0.00846473,0.00846473
142,0.00838579,0.00838579
143,0.00830816,0.00830816
144,0.00823179,0.00823179
145,0.00815667,0.00815667
146,0.00808276,0.00808276
147,0.00801004,0.00801004
148,0.00793848,0.00793848
149,0.00786805,0.00786805
150,0.00779873,0.00779873
151,0.00773049,0.00773049
152,0.00766331,0.00766331
153,0.00759717,0.00759717
154,0.00753204,0.00753204
155,0.0074679,0.0074679
156,0.00740473,0.00740473
157,0.00734252,0.00734252
158,0.00728123,0.00728123
159,0.00722085,0.00722085
160,0.00716136,0.00716136
161,0.00710274,0.00710274
162,0.00704498,0.00704498
163,0.00698805,0.00698805
164,0.00693194,0.00693194
165,0.00687664,0.00687664
166,0.00682212,0.00682212
167,0.00676837,0.00676837
168,0.00671537,0.00671537
169,0.00666312,0.00666312
170,0.00661159,0.00661159
171,0.00656077,0.00656077
172,0.00651065,0.00651065
173,0.00646121,0.00646121
174,0.00641244,0.00641244
175,0.00636433,0.00636433
176,0.00631687,0.00631687
177,0.00627003,0.00627003
178,0.00622382,0.00622382
179,0.00617822,0.00617822
180,0.00613321,0.00613321
181,0.00608879,0.00608879
182,0.00604494,0.00604494
183,0.00600166,0.00600166
184,0.00595894,0.00595894
185,0.00591676,0.00591676
186,0.00587511,0.00587511
187,0.00583399,0.00583399
188,0.00579338,0.00579338
189,0.00575328,0.00575328
190,0.00571368,0.00571368
191,0.00567457,0.00567457
192,0.00563593,0.00563593
193,0.00559777,0.00559777
194,0.00556007,0.00556007
195,0.00552283,0.00552283
196,0.00548603,0.00548603
197,0.00544967,0.00544967
198,0.00541375,0.00541375
199,0.00537825,0.00537825
200,0.00534317,0.00534317
201,0.0053085,0.0053085
202,0.00527423,0.00527423
203,0.00524037,0.00524037
204,0.00520689,0.00520689
205,0.00517379,0.00517379
206,0.00514108,0.00514108
207,0.00510873,0.00510873
208,0.00507676,0.00507676
209,0.00504514,0.00504514
210,0.00501387,0.00501387
211,0.00498296,0.00498296
212,0.00495239,0.00495239
213,0.00492215,0.00492215
214,0.00489225,0.00489225
215,0.00486267,0.00486267
216,0.00483342,0.00483342
217,0.00480448,0.00480448
218,0.00477586,0.00477586
219,0.00474754,0.00474754
220,0.00471952,0.00471952
221,0.00469181,0.00469181
222,0.00466438,0.00466438
223,0.00463725,0.00463725
224,0.0046104,0.0046104
225,0.00458383,0.00458383
226,0.00455753,0.00455753
227,0.00453151,0.00453151
228,0.00450575,0.00450575
229,0.00448026,0.00448026
230,0.00445503,0.00445503
231,0.00443006,0.00443006
232,0.00440534,0.00440534
233,0.00438087,0.00438087
234,0.00435664,0.00435664
235,0.00433266,0.00433266
236,0.00430891,0.00430891
237,0.0042854,0.0042854
238,0.00426212,0.00426212
239,0.00423907,0.00423907
240,0.00421624,0.00421624
241,0.00419364,0.00419364
242,0.00417125,0.00417125
243,0.00414908,0.00414908
244,0.00412713,0.00412713
245,0.00410538,0.00410538
246,0.00408384,0.00408384
247,0.00406251,0.00406251
248,0.00404138,0.00404138
249,0.00402044,0.00402044
250,0.0039997,0.0039997
251,0.00397916,0.00397916
252,0.00395881,0.00395881
253,0.00393864,0.00393864
254,0.00391866,0.00391866
255,0.00389887,0.00389887
256,0.00387925,0.00387925
257,0.00385982,0.00385982
258,0.00384056,0.00384056
259,0.00382147,0.00382147
