1,0.0302166,0.0273138
2,0.0301857,0.0272917
3,0.0301637,0.0272702
4,0.0301473,0.0272541
5,0.0301346,0.0272417
6,0.0301244,0.027232
7,0.030116,0.0272245
8,0.030109,0.0272187
9,0.0301031,0.0272143
10,0.030098,0.0272108
11,0.0300937,0.0272079
12,0.0300899,0.0272055
13,0.0300867,0.0272033
14,0.0300839,0.0272014
15,0.0300814,0.0271995
16,0.0300792,0.0271977
17,0.0300771,0.0271959
18,0.0300752,0.0271942
19,0.0300735,0.0271925
20,0.0300718,0.0271908
21,0.0300702,0.0271891
22,0.0300687,0.0271875
23,0.0300672,0.027186
24,0.0300658,0.0271845
25,0.0300645,0.027183
26,0.0300632,0.0271816
27,0.030062,0.0271802
28,0.0300608,0.0271789
29,0.0300596,0.0271776
30,0.0300585,0.0271765
31,0.0300574,0.0271754
32,0.0300564,0.0271744
33,0.0300554,0.0271735
34,0.0300544,0.0271727
35,0.0300535,0.027172
36,0.0300526,0.0271714
37,0.0300517,0.027171
38,0.0300509,0.0271707
39,0.0300501,0.0271705
40,0.0300494,0.0271704
41,0.0300487,0.0271704
42,0.030048,0.0271704
43,0.0300474,0.0271706
44,0.0300468,0.0271707
45,0.0300462,0.0271709
46,0.0300456,0.0271711
47,0.030045,0.0271713
48,0.0300444,0.0271715
49,0.0300439,0.0271717
50,0.0300433,0.0271718
51,0.0300427,0.0271719
52,0.030042,0.027172
53,0.0300414,0.027172
54,0.0300407,0.027172
55,0.0300401,0.0271719
56,0.0300394,0.0271717
57,0.0300386,0.0271715
58,0.0300379,0.0271712
59,0.0300371,0.0271709
60,0.0300364,0.0271704
61,0.0300356,0.0271699
62,0.0300347,0.0271694
63,0.0300339,0.0271688
64,0.030033,0.0271681
65,0.0300321,0.0271674
66,0.0300312,0.0271666
67,0.0300303,0.0271657
68,0.0300293,0.0271649
69,0.0300283,0.027164
70,0.0300273,0.027163
71,0.0300262,0.027162
72,0.0300252,0.027161
73,0.030024,0.02716
74,0.0300229,0.027159
75,0.0300217,0.0271579
76,0.0300206,0.0271568
77,0.0300193,0.0271558
78,0.0300181,0.0271547
79,0.0300168,0.0271535
80,0.0300155,0.0271524
81,0.0300142,0.0271513
82,0.0300128,0.0271502
83,0.0300114,0.027149
84,0.03001,0.0271479
85,0.0300085,0.0271467
86,0.030007,0.0271455
87,0.0300055,0.0271443
88,0.030004,0.0271431
