1,0.237527,0.225776
2,0.0323709,0.0430405
3,0.0340567,0.0456118
4,0.0342846,0.0460119
5,0.034297,0.046104
6,0.034285,0.0461547
7,0.0342736,0.046199
8,0.0342656,0.0462409
9,0.0342606,0.0462805
10,0.034258,0.0463174
11,0.0342572,0.0463512
12,0.0342576,0.0463818
13,0.0342587,0.0464088
14,0.0342604,0.0464325
15,0.0342623,0.0464527
16,0.0342643,0.0464697
17,0.0342662,0.0464835
18,0.034268,0.0464945
19,0.0342696,0.0465027
20,0.034271,0.0465084
21,0.0342721,0.0465119
22,0.034273,0.0465132
23,0.0342737,0.0465126
24,0.0342741,0.0465102
25,0.0342743,0.0465062
26,0.0342744,0.0465008
27,0.0342741,0.046494
28,0.0342737,0.046486
29,0.0342731,0.0464768
30,0.0342722,0.0464666
31,0.0342711,0.0464553
32,0.0342697,0.0464431
33,0.034268,0.04643
34,0.0342661,0.0464161
35,0.0342638,0.0464013
36,0.0342612,0.0463857
37,0.0342583,0.0463694
38,0.034255,0.0463523
39,0.0342514,0.0463347
40,0.0342474,0.0463164
41,0.0342431,0.0462975
42,0.0342384,0.0462781
43,0.0342335,0.0462583
44,0.0342282,0.0462382
45,0.0342226,0.0462176
46,0.0342168,0.0461969
47,0.0342108,0.0461759
48,0.0342046,0.0461548
49,0.0341982,0.0461336
50,0.0341916,0.0461124
51,0.0341849,0.0460913
52,0.0341781,0.0460702
53,0.0341712,0.0460492
54,0.0341643,0.0460283
55,0.0341573,0.0460076
56,0.0341503,0.0459871
57,0.0341433,0.0459669
58,0.0341363,0.0459469
59,0.0341293,0.0459271
60,0.0341223,0.0459076
61,0.0341153,0.0458883
62,0.0341083,0.0458693
63,0.0341014,0.0458506
64,0.0340945,0.0458321
65,0.0340876,0.0458139
66,0.0340807,0.0457959
67,0.0340738,0.0457782
68,0.034067,0.0457607
69,0.0340602,0.0457435
70,0.0340534,0.0457264
71,0.0340466,0.0457096
72,0.0340398,0.045693
73,0.0340331,0.0456766
74,0.0340263,0.0456603
75,0.0340196,0.0456443
76,0.0340128,0.0456284
77,0.0340061,0.0456127
78,0.0339994,0.0455971
79,0.0339926,0.0455817
80,0.0339859,0.0455664
81,0.0339791,0.0455513
82,0.0339724,0.0455362
83,0.0339656,0.0455213
84,0.0339589,0.0455066
85,0.0339521,0.0454919
86,0.0339453,0.0454773
87,0.0339385,0.0454629
88,0.0339317,0.0454485
89,0.0339249,0.0454342
90,0.0339181,0.0454201
91,0.0339113,0.045406
92,0.0339044,0.0453919
93,0.0338976,0.045378
94,0.0338907,0.0453641
95,0.0338838,0.0453503
96,0.0338769,0.0453366
97,0.03387,0.0453229
98,0.0338631,0.0453093
99,0.0338561,0.0452958
100,0.0338492,0.0452823
101,0.0338422,0.0452688
102,0.0338352,0.0452554
103,0.0338282,0.0452421
